RNCs;Cells Label;Cells
HOERNC1;UCO10C;HOERNC1_UCO10C
HOERNC1;UCO50A;HOERNC1_UCO50A
HOERNC1;UCO50B;HOERNC1_UCO50B
HOERNC1;UCO50C;HOERNC1_UCO50C
HOERNC1;UCO64A;HOERNC1_UCO64A
HOERNC1;UCO64B;HOERNC1_UCO64B
HOERNC1;UCO64C;HOERNC1_UCO64C
HOERNC1;UCO71A;HOERNC1_UCO71A
HOERNC1;UCO71B;HOERNC1_UCO71B
HOERNC1;UCO71C;HOERNC1_UCO71C
HOERNC1;UCO81A;HOERNC1_UCO81A
HOERNC1;UCO81B;HOERNC1_UCO81B
HOERNC1;UCO81C;HOERNC1_UCO81C
HOERNC1;UCO108J;HOERNC1_UCO108J
HOERNC1;UCO111P;HOERNC1_UCO111P
HOERNC1;UCO108L;HOERNC1_UCO108L
HOERNC1;UCO130J;HOERNC1_UCO130J
HOERNC1;UCO130K;HOERNC1_UCO130K
HOERNC1;UCO130L;HOERNC1_UCO130L
HOERNC1;CO49G1;HOERNC1_CO49G1
HOERNC1;UCO111N;HOERNC1_UCO111N
HOERNC1;UCO125N;HOERNC1_UCO125N
HOERNC1;UCO89M;HOERNC1_UCO89M
HOERNC1;UCO89N;HOERNC1_UCO89N
HOERNC1;UCO89P;HOERNC1_UCO89P
HOERNC1;UCO22A;HOERNC1_UCO22A
HOERNC1;UCO22B;HOERNC1_UCO22B
HOERNC1;UCO22C;HOERNC1_UCO22C
HOERNC1;UCO37A;HOERNC1_UCO37A
HOERNC1;UCO37B;HOERNC1_UCO37B
HOERNC1;UCO37C;HOERNC1_UCO37C
HOERNC1;UCO48A;HOERNC1_UCO48A
HOERNC1;UCO48B;HOERNC1_UCO48B
HOERNC1;UCO48C;HOERNC1_UCO48C
HOERNC1;UCO63A;HOERNC1_UCO63A
HOERNC1;UCO63B;HOERNC1_UCO63B
HOERNC1;UCO63C;HOERNC1_UCO63C
HOERNC1;UCO82A;HOERNC1_UCO82A
HOERNC1;UCO82B;HOERNC1_UCO82B
HOERNC1;UCO82C;HOERNC1_UCO82C
HOERNC1;UCO25A;HOERNC1_UCO25A
HOERNC1;UCO25B;HOERNC1_UCO25B
HOERNC1;UCO25C;HOERNC1_UCO25C
HOERNC1;UCO27A;HOERNC1_UCO27A
HOERNC1;UCO27B;HOERNC1_UCO27B
HOERNC1;UCO27C;HOERNC1_UCO27C
HOERNC1;UCO33A;HOERNC1_UCO33A
HOERNC1;UCO33B;HOERNC1_UCO33B
HOERNC1;UCO33C;HOERNC1_UCO33C
HOERNC1;UCO34B;HOERNC1_UCO34B
HOERNC1;UCO34C;HOERNC1_UCO34C
HOERNC1;UCO34A;HOERNC1_UCO34A
HOERNC1;UCO36A;HOERNC1_UCO36A
HOERNC1;UCO36B;HOERNC1_UCO36B
HOERNC1;UCO36C;HOERNC1_UCO36C
HOERNC1;UCO45A;HOERNC1_UCO45A
HOERNC1;UCO45B;HOERNC1_UCO45B
HOERNC1;UCO45C;HOERNC1_UCO45C
HOERNC1;UCO51A;HOERNC1_UCO51A
HOERNC1;UCO51B;HOERNC1_UCO51B
HOERNC1;UCO51C;HOERNC1_UCO51C
HOERNC1;UCO72A;HOERNC1_UCO72A
HOERNC1;UCO72B;HOERNC1_UCO72B
HOERNC1;UCO72C;HOERNC1_UCO72C
HOERNC1;UCO441G;HOERNC1_UCO441G
HOERNC1;UCO441J;HOERNC1_UCO441J
HOERNC1;UCO061G;HOERNC1_UCO061G
HOERNC1;UCO061J;HOERNC1_UCO061J
HOERNC1;CO49M2;HOERNC1_CO49M2
HOERNC1;CO49J2;HOERNC1_CO49J2
HOERNC1;UCO361G;HOERNC1_UCO361G
HOERNC1;UCO361J;HOERNC1_UCO361J
HOERNC1;UCO171G;HOERNC1_UCO171G
HOERNC1;UCO171J;HOERNC1_UCO171J
HOERNC1;UCO791G;HOERNC1_UCO791G
HOERNC1;UCO791J;HOERNC1_UCO791J
HOERNC1;UCO123G;HOERNC1_UCO123G
HOERNC1;UCO123H;HOERNC1_UCO123H
HOERNC1;UCO123I;HOERNC1_UCO123I
HOERNC1;UCO123J;HOERNC1_UCO123J
HOERNC1;UCO123K;HOERNC1_UCO123K
HOERNC1;UCO123L;HOERNC1_UCO123L
HOERNC1;UCO128N;HOERNC1_UCO128N
HOERNC1;UCO128P;HOERNC1_UCO128P
HOERNC1;UCO132M;HOERNC1_UCO132M
HOERNC1;UCO132N;HOERNC1_UCO132N
HOERNC1;UCO132P;HOERNC1_UCO132P
HOERNC1;CO134G2;HOERNC1_CO134G2
HOERNC1;UCO134N;HOERNC1_UCO134N
HOERNC1;UCO134P;HOERNC1_UCO134P
HOERNC1;UCO50M;HOERNC1_UCO50M
HOERNC1;UCO50N;HOERNC1_UCO50N
HOERNC1;UCO50P;HOERNC1_UCO50P
HOERNC1;UCO56M;HOERNC1_UCO56M
HOERNC1;UCO56N;HOERNC1_UCO56N
HOERNC1;UCO56P;HOERNC1_UCO56P
HOERNC1;UCO85M;HOERNC1_UCO85M
HOERNC1;UCO85N;HOERNC1_UCO85N
HOERNC1;UCO85P;HOERNC1_UCO85P
HOERNC1;UCO88M;HOERNC1_UCO88M
HOERNC1;UCO88N;HOERNC1_UCO88N
HOERNC1;UCO88P;HOERNC1_UCO88P
HOERNC1;UCO108M;HOERNC1_UCO108M
HOERNC1;UCO125M;HOERNC1_UCO125M
HOERNC1;UCO108P;HOERNC1_UCO108P
HOERNC1;UCO150B;HOERNC1_UCO150B
HOERNC1;UCO150C;HOERNC1_UCO150C
HOERNC1;UCO13N;HOERNC1_UCO13N
HOERNC1;UCO13M;HOERNC1_UCO13M
HOERNC1;UCO138P;HOERNC1_UCO138P
HOERNC1;UCO02M;HOERNC1_UCO02M
HOERNC1;UCO138M;HOERNC1_UCO138M
HOERNC1;UCO16P;HOERNC1_UCO16P
HOERNC1;UCO22M;HOERNC1_UCO22M
HOERNC1;UCO22N;HOERNC1_UCO22N
HOERNC1;UCO22P;HOERNC1_UCO22P
HOERNC1;CO44L2;HOERNC1_CO44L2
HOERNC1;CO44K2;HOERNC1_CO44K2
HOERNC1;CO44J2;HOERNC1_CO44J2
HOERNC1;UCO62M;HOERNC1_UCO62M
HOERNC1;UCO62N;HOERNC1_UCO62N
HOERNC1;UCO62P;HOERNC1_UCO62P
HOERNC1;CO72G1;HOERNC1_CO72G1
HOERNC1;UCO72N;HOERNC1_UCO72N
HOERNC1;UCO72P;HOERNC1_UCO72P
HOERNC1;CO82L2;HOERNC1_CO82L2
HOERNC1;CO82K2;HOERNC1_CO82K2
HOERNC1;CO82J2;HOERNC1_CO82J2
HOERNC1;UCO84M;HOERNC1_UCO84M
HOERNC1;UCO84N;HOERNC1_UCO84N
HOERNC1;UCO84P;HOERNC1_UCO84P
HOERNC1;UCO86M;HOERNC1_UCO86M
HOERNC1;UCO86N;HOERNC1_UCO86N
HOERNC1;UCO86P;HOERNC1_UCO86P
HOERNC1;UCO90M;HOERNC1_UCO90M
HOERNC1;UCO90N;HOERNC1_UCO90N
HOERNC1;UCO90P;HOERNC1_UCO90P
HOERNC1;UCO93M;HOERNC1_UCO93M
HOERNC1;UCO93N;HOERNC1_UCO93N
HOERNC1;UCO93P;HOERNC1_UCO93P
HOERNC1;UCO145G;HOERNC1_UCO145G
HOERNC1;UCO145H;HOERNC1_UCO145H
HOERNC1;UCO145I;HOERNC1_UCO145I
HOERNC1;UCO145J;HOERNC1_UCO145J
HOERNC1;UCO145K;HOERNC1_UCO145K
HOERNC1;UCO145L;HOERNC1_UCO145L
HOERNC1;CO24J2;HOERNC1_CO24J2
HOERNC1;CO24I2;HOERNC1_CO24I2
HOERNC1;CO24H2;HOERNC1_CO24H2
HOERNC1;CO24G2;HOERNC1_CO24G2
HOERNC1;UCO130C;HOERNC1_UCO130C
HOERNC1;UCO130B;HOERNC1_UCO130B
HOERNC1;UCO130A;HOERNC1_UCO130A
HOERNC1;UCO47P;HOERNC1_UCO47P
HOERNC1;UCO47N;HOERNC1_UCO47N
HOERNC1;UCO47M;HOERNC1_UCO47M
HOERNC1;UCO111C;HOERNC1_UCO111C
HOERNC1;UCO111B;HOERNC1_UCO111B
HOERNC1;UCO111A;HOERNC1_UCO111A
HOERNC1;CO37L1;HOERNC1_CO37L1
HOERNC1;CO37L2;HOERNC1_CO37L2
HOERNC1;CO132G2;HOERNC1_CO132G2
HOERNC1;CO132J2;HOERNC1_CO132J2
HOERNC1;UCO139C;HOERNC1_UCO139C
HOERNC1;UCO139B;HOERNC1_UCO139B
HOERNC1;UCO139A;HOERNC1_UCO139A
HOERNC1;UCO130P;HOERNC1_UCO130P
HOERNC1;UCO130N;HOERNC1_UCO130N
HOERNC1;UCO130M;HOERNC1_UCO130M
HOERNC1;UCO94C;HOERNC1_UCO94C
HOERNC1;UCO94B;HOERNC1_UCO94B
HOERNC1;UCO94A;HOERNC1_UCO94A
HOERNC1;UCO30P;HOERNC1_UCO30P
HOERNC1;UCO30N;HOERNC1_UCO30N
HOERNC1;UCO30M;HOERNC1_UCO30M
HOERNC1;UCO124C;HOERNC1_UCO124C
HOERNC1;UCO124B;HOERNC1_UCO124B
HOERNC1;UCO124A;HOERNC1_UCO124A
HOERNC1;UCO87A;HOERNC1_UCO87A
HOERNC1;UCO137C;HOERNC1_UCO137C
HOERNC1;UCO137B;HOERNC1_UCO137B
HOERNC1;UCO137A;HOERNC1_UCO137A
HOERNC1;UCO108C;HOERNC1_UCO108C
HOERNC1;UCO108B;HOERNC1_UCO108B
HOERNC1;UCO108A;HOERNC1_UCO108A
HOERNC1;UCO07M;HOERNC1_UCO07M
HOERNC1;UCO07N;HOERNC1_UCO07N
HOERNC1;UCO07P;HOERNC1_UCO07P
HOERNC1;UCO123M;HOERNC1_UCO123M
HOERNC1;UCO123N;HOERNC1_UCO123N
HOERNC1;UCO16N;HOERNC1_UCO16N
HOERNC1;UCO123P;HOERNC1_UCO123P
HOERNC1;UCO150M;HOERNC1_UCO150M
HOERNC1;UCO150N;HOERNC1_UCO150N
HOERNC1;UCO150P;HOERNC1_UCO150P
HOERNC1;UCO151P;HOERNC1_UCO151P
HOERNC1;UCO32M;HOERNC1_UCO32M
HOERNC1;UCO32N;HOERNC1_UCO32N
HOERNC1;UCO32P;HOERNC1_UCO32P
HOERNC1;UCO122C;HOERNC1_UCO122C
HOERNC1;UCO37N;HOERNC1_UCO37N
HOERNC1;UCO37P;HOERNC1_UCO37P
HOERNC1;UCO44M;HOERNC1_UCO44M
HOERNC1;UCO44N;HOERNC1_UCO44N
HOERNC1;UCO44P;HOERNC1_UCO44P
HOERNC1;CO111M2;HOERNC1_CO111M2
HOERNC1;CO111J2;HOERNC1_CO111J2
HOERNC1;CO111G2;HOERNC1_CO111G2
HOERNC1;UCO46M;HOERNC1_UCO46M
HOERNC1;UCO46N;HOERNC1_UCO46N
HOERNC1;UCO46P;HOERNC1_UCO46P
HOERNC1;UCO48P;HOERNC1_UCO48P
HOERNC1;UCO49N;HOERNC1_UCO49N
HOERNC1;UCO49P;HOERNC1_UCO49P
HOERNC1;UCO82M;HOERNC1_UCO82M
HOERNC1;UCO82N;HOERNC1_UCO82N
HOERNC1;UCO82P;HOERNC1_UCO82P
HOERNC1;CO35G1;HOERNC1_CO35G1
HOERNC1;CO35G2;HOERNC1_CO35G2
HOERNC1;UCO37M;HOERNC1_UCO37M
HOERNC1;UCO134C;HOERNC1_UCO134C
HOERNC1;UCO134A;HOERNC1_UCO134A
HOERNC1;UCO134B;HOERNC1_UCO134B
HOERNC1;UCO103P;HOERNC1_UCO103P
HOERNC1;UCO103N;HOERNC1_UCO103N
HOERNC1;UCO103M;HOERNC1_UCO103M
HOERNC1;UCO103C;HOERNC1_UCO103C
HOERNC1;UCO103B;HOERNC1_UCO103B
HOERNC1;UCO103A;HOERNC1_UCO103A
HOERNC1;UCO125C;HOERNC1_UCO125C
HOERNC1;UCO125B;HOERNC1_UCO125B
HOERNC1;UCO125A;HOERNC1_UCO125A
HOERNC1;UCO112C;HOERNC1_UCO112C
HOERNC1;UCO112B;HOERNC1_UCO112B
HOERNC1;UCO112A;HOERNC1_UCO112A
HOERNC1;UCO128C;HOERNC1_UCO128C
HOERNC1;UCO128B;HOERNC1_UCO128B
HOERNC1;UCO128A;HOERNC1_UCO128A
HOERNC1;CO35J1;HOERNC1_CO35J1
HOERNC1;CO35J2;HOERNC1_CO35J2
HOERNC1;UCO35A;HOERNC1_UCO35A
HOERNC1;UCO35B;HOERNC1_UCO35B
HOERNC1;UCO88C;HOERNC1_UCO88C
HOERNC1;UCO88B;HOERNC1_UCO88B
HOERNC1;UCO88A;HOERNC1_UCO88A
HOERNC1;UCO35C;HOERNC1_UCO35C
HOERNC1;UCO35H;HOERNC1_UCO35H
HOERNC1;UCO35I;HOERNC1_UCO35I
HOERNC1;UCO35K;HOERNC1_UCO35K
HOERNC1;UCO35L;HOERNC1_UCO35L
HOERNC1;UCO35M;HOERNC1_UCO35M
HOERNC1;UCO35P;HOERNC1_UCO35P
HOERNC1;UCO35N;HOERNC1_UCO35N
HOERNC1;UCO97C;HOERNC1_UCO97C
HOERNC1;UCO97B;HOERNC1_UCO97B
HOERNC1;UCO97A;HOERNC1_UCO97A
HOERNC1;CO68XM;HOERNC1_CO68XM
HOERNC1;CO111XA;HOERNC1_CO111XA
HOERNC1;CO111XG;HOERNC1_CO111XG
HOERNC1;CO111XJ;HOERNC1_CO111XJ
HOERNC1;CO111XM;HOERNC1_CO111XM
HOERNC1;CO30XA;HOERNC1_CO30XA
HOERNC1;UCO116C;HOERNC1_UCO116C
HOERNC1;UCO116B;HOERNC1_UCO116B
HOERNC1;UCO116A;HOERNC1_UCO116A
HOERNC1;UCO129P;HOERNC1_UCO129P
HOERNC1;UCO129N;HOERNC1_UCO129N
HOERNC1;UCO129M;HOERNC1_UCO129M
HOERNC1;UCO129C;HOERNC1_UCO129C
HOERNC1;UCO129B;HOERNC1_UCO129B
HOERNC1;UCO129A;HOERNC1_UCO129A
HOERNC1;UCO99P;HOERNC1_UCO99P
HOERNC1;UCO81P;HOERNC1_UCO81P
HOERNC1;UCO81N;HOERNC1_UCO81N
HOERNC1;UCO81M;HOERNC1_UCO81M
HOERNC1;UCO99K;HOERNC1_UCO99K
HOERNC1;UCO99H;HOERNC1_UCO99H
HOERNC1;UCO99C;HOERNC1_UCO99C
HOERNC1;UCO99B;HOERNC1_UCO99B
HOERNC1;UCO99A;HOERNC1_UCO99A
HOERNC1;UCO96P;HOERNC1_UCO96P
HOERNC1;UCO96N;HOERNC1_UCO96N
HOERNC1;UCO96M;HOERNC1_UCO96M
HOERNC1;UCO96L;HOERNC1_UCO96L
HOERNC1;UCO96K;HOERNC1_UCO96K
HOERNC1;UCO96J;HOERNC1_UCO96J
HOERNC1;UCO96I;HOERNC1_UCO96I
HOERNC1;UCO96H;HOERNC1_UCO96H
HOERNC1;UCO96G;HOERNC1_UCO96G
HOERNC1;UCO96C;HOERNC1_UCO96C
HOERNC1;UCO96B;HOERNC1_UCO96B
HOERNC1;UCO96A;HOERNC1_UCO96A
HOERNC1;UCO64M;HOERNC1_UCO64M
HOERNC1;UCO64N;HOERNC1_UCO64N
HOERNC1;UCO64P;HOERNC1_UCO64P
HOERNC1;UCO135A;HOERNC1_UCO135A
HOERNC1;UCO135B;HOERNC1_UCO135B
HOERNC1;UCO135C;HOERNC1_UCO135C
HOERNC1;UCO571A;HOERNC1_UCO571A
HOERNC1;CO115P1;HOERNC1_CO115P1
HOERNC1;UCO831A;HOERNC1_UCO831A
HOERNC1;CO115L1;HOERNC1_CO115L1
HOERNC1;UCO89A;HOERNC1_UCO89A
HOERNC1;UCO89B;HOERNC1_UCO89B
HOERNC1;UCO89C;HOERNC1_UCO89C
HOERNC1;UCO106A;HOERNC1_UCO106A
HOERNC1;UCO106B;HOERNC1_UCO106B
HOERNC1;UCO106C;HOERNC1_UCO106C
HOERNC1;UCO110A;HOERNC1_UCO110A
HOERNC1;UCO110B;HOERNC1_UCO110B
HOERNC1;UCO110C;HOERNC1_UCO110C
HOERNC1;UCO101A;HOERNC1_UCO101A
HOERNC1;UCO101B;HOERNC1_UCO101B
HOERNC1;UCO101C;HOERNC1_UCO101C
HOERNC1;UCO109A;HOERNC1_UCO109A
HOERNC1;UCO109B;HOERNC1_UCO109B
HOERNC1;UCO109C;HOERNC1_UCO109C
HOERNC1;UCO95J;HOERNC1_UCO95J
HOERNC1;UCO76P;HOERNC1_UCO76P
HOERNC1;UCO76N;HOERNC1_UCO76N
HOERNC1;UCO107A;HOERNC1_UCO107A
HOERNC1;UCO107B;HOERNC1_UCO107B
HOERNC1;UCO107C;HOERNC1_UCO107C
HOERNC1;UCO211A;HOERNC1_UCO211A
HOERNC1;UCO241A;HOERNC1_UCO241A
HOERNC1;UCO031A;HOERNC1_UCO031A
HOERNC1;UCO84A;HOERNC1_UCO84A
HOERNC1;UCO84B;HOERNC1_UCO84B
HOERNC1;UCO84C;HOERNC1_UCO84C
HOERNC1;UCO155J;HOERNC1_UCO155J
HOERNC1;UCO155K;HOERNC1_UCO155K
HOERNC1;UCO155L;HOERNC1_UCO155L
HOERNC1;UCO83A;HOERNC1_UCO83A
HOERNC1;UCO83B;HOERNC1_UCO83B
HOERNC1;UCO83C;HOERNC1_UCO83C
HOERNC1;UCO441A;HOERNC1_UCO441A
HOERNC1;UCO391B;HOERNC1_UCO391B
HOERNC1;UCO791A;HOERNC1_UCO791A
HOERNC1;UCO701A;HOERNC1_UCO701A
HOERNC1;UCO061A;HOERNC1_UCO061A
HOERNC1;UCO127A;HOERNC1_UCO127A
HOERNC1;UCO127B;HOERNC1_UCO127B
HOERNC1;UCO127C;HOERNC1_UCO127C
HOERNC1;UCO251A;HOERNC1_UCO251A
HOERNC1;UCO271A;HOERNC1_UCO271A
HOERNC1;UCO85A;HOERNC1_UCO85A
HOERNC1;UCO85B;HOERNC1_UCO85B
HOERNC1;UCO85C;HOERNC1_UCO85C
HOERNC1;UCO90A;HOERNC1_UCO90A
HOERNC1;UCO90B;HOERNC1_UCO90B
HOERNC1;UCO90C;HOERNC1_UCO90C
HOERNC1;UCO76M;HOERNC1_UCO76M
HOERNC1;UCO76J;HOERNC1_UCO76J
HOERNC1;UCO76G;HOERNC1_UCO76G
HOERNC1;UCO76C;HOERNC1_UCO76C
HOERNC1;UCO76B;HOERNC1_UCO76B
HOERNC1;UCO76A;HOERNC1_UCO76A
HOERNC1;UCO52L;HOERNC1_UCO52L
HOERNC1;UCO86A;HOERNC1_UCO86A
HOERNC1;UCO86B;HOERNC1_UCO86B
HOERNC1;UCO86C;HOERNC1_UCO86C
HOERNC1;UCO52K;HOERNC1_UCO52K
HOERNC1;UCO52J;HOERNC1_UCO52J
HOERNC1;UCO52I;HOERNC1_UCO52I
HOERNC1;UCO93A;HOERNC1_UCO93A
HOERNC1;UCO93B;HOERNC1_UCO93B
HOERNC1;UCO93C;HOERNC1_UCO93C
HOERNC1;UCO120C;HOERNC1_UCO120C
HOERNC1;UCO120B;HOERNC1_UCO120B
HOERNC1;UCO120A;HOERNC1_UCO120A
HOERNC1;CO34I2;HOERNC1_CO34I2
HOERNC1;CO34H2;HOERNC1_CO34H2
HOERNC1;CO34G2;HOERNC1_CO34G2
HOERNC1;UCO701M;HOERNC1_UCO701M
HOERNC1;UCO701N;HOERNC1_UCO701N
HOERNC1;CO44I2;HOERNC1_CO44I2
HOERNC1;CO44H2;HOERNC1_CO44H2
HOERNC1;CO44G2;HOERNC1_CO44G2
HOERNC1;CO82I2;HOERNC1_CO82I2
HOERNC1;CO82H2;HOERNC1_CO82H2
HOERNC1;CO82G2;HOERNC1_CO82G2
HOERNC1;CO07I2;HOERNC1_CO07I2
HOERNC1;CO07H2;HOERNC1_CO07H2
HOERNC1;CO07G2;HOERNC1_CO07G2
HOERNC1;CO84H2;HOERNC1_CO84H2
HOERNC1;CO84I2;HOERNC1_CO84I2
HOERNC1;CO84J2;HOERNC1_CO84J2
HOERNC1;CO84K2;HOERNC1_CO84K2
HOERNC1;CO84L2;HOERNC1_CO84L2
HOERNC1;CO84K1;HOERNC1_CO84K1
HOERNC1;CO86G1;HOERNC1_CO86G1
HOERNC1;CO86H1;HOERNC1_CO86H1
HOERNC1;CO86I1;HOERNC1_CO86I1
HOERNC1;CO86J1;HOERNC1_CO86J1
HOERNC1;CO86K1;HOERNC1_CO86K1
HOERNC1;CO86L1;HOERNC1_CO86L1
HOERNC1;CO93G2;HOERNC1_CO93G2
HOERNC1;CO93H2;HOERNC1_CO93H2
HOERNC1;CO93I2;HOERNC1_CO93I2
HOERNC1;CO93J2;HOERNC1_CO93J2
HOERNC1;CO93K2;HOERNC1_CO93K2
HOERNC1;CO93L2;HOERNC1_CO93L2
HOERNC1;CO89G2;HOERNC1_CO89G2
HOERNC1;CO89H2;HOERNC1_CO89H2
HOERNC1;CO89I2;HOERNC1_CO89I2
HOERNC1;CO89J2;HOERNC1_CO89J2
HOERNC1;CO89K2;HOERNC1_CO89K2
HOERNC1;CO89L2;HOERNC1_CO89L2
HOERNC1;CO68J1;HOERNC1_CO68J1
HOERNC1;CO68K1;HOERNC1_CO68K1
HOERNC1;CO68L1;HOERNC1_CO68L1
HOERNC1;CO68J2;HOERNC1_CO68J2
HOERNC1;CO68K2;HOERNC1_CO68K2
HOERNC1;CO68L2;HOERNC1_CO68L2
HOERNC1;CO33G2;HOERNC1_CO33G2
HOERNC1;CO33H2;HOERNC1_CO33H2
HOERNC1;CO33I2;HOERNC1_CO33I2
HOERNC1;CO33J2;HOERNC1_CO33J2
HOERNC1;CO33K2;HOERNC1_CO33K2
HOERNC1;CO33L2;HOERNC1_CO33L2
HOERNC1;CO107J1;HOERNC1_CO107J1
HOERNC1;CO107K1;HOERNC1_CO107K1
HOERNC1;CO107L1;HOERNC1_CO107L1
HOERNC1;CO107J2;HOERNC1_CO107J2
HOERNC1;CO107K2;HOERNC1_CO107K2
HOERNC1;CO107L2;HOERNC1_CO107L2
HOERNC1;CO120G2;HOERNC1_CO120G2
HOERNC1;CO120H2;HOERNC1_CO120H2
HOERNC1;CO120I2;HOERNC1_CO120I2
HOERNC1;CO120J2;HOERNC1_CO120J2
HOERNC1;CO120K2;HOERNC1_CO120K2
HOERNC1;CO120L2;HOERNC1_CO120L2
HOERNC1;CO74G2;HOERNC1_CO74G2
HOERNC1;CO74H2;HOERNC1_CO74H2
HOERNC1;CO74I2;HOERNC1_CO74I2
HOERNC1;CO74J2;HOERNC1_CO74J2
HOERNC1;CO74K2;HOERNC1_CO74K2
HOERNC1;CO74L2;HOERNC1_CO74L2
HOERNC1;CO101J1;HOERNC1_CO101J1
HOERNC1;CO101K1;HOERNC1_CO101K1
HOERNC1;CO101L1;HOERNC1_CO101L1
HOERNC1;CO101J2;HOERNC1_CO101J2
HOERNC1;CO101K2;HOERNC1_CO101K2
HOERNC1;CO101L2;HOERNC1_CO101L2
HOERNC1;CO115I1;HOERNC1_CO115I1
HOERNC1;CO115P2;HOERNC1_CO115P2
HOERNC1;CO115L2;HOERNC1_CO115L2
HOERNC1;CO115I2;HOERNC1_CO115I2
HOERNC1;CO40P1;HOERNC1_CO40P1
HOERNC1;CO40L1;HOERNC1_CO40L1
HOERNC1;CO40I1;HOERNC1_CO40I1
HOERNC1;CO40P2;HOERNC1_CO40P2
HOERNC1;CO40L2;HOERNC1_CO40L2
HOERNC1;CO40I2;HOERNC1_CO40I2
HOERNC1;CO83N2;HOERNC1_CO83N2
HOERNC1;CO83K2;HOERNC1_CO83K2
HOERNC1;CO83H2;HOERNC1_CO83H2
HOERNC1;CO45M2;HOERNC1_CO45M2
HOERNC1;CO45J2;HOERNC1_CO45J2
HOERNC1;CO45G2;HOERNC1_CO45G2
HOERNC1;CO112P2;HOERNC1_CO112P2
HOERNC1;CO112L2;HOERNC1_CO112L2
HOERNC1;CO112I2;HOERNC1_CO112I2
HOERNC1;CO63N2;HOERNC1_CO63N2
HOERNC1;CO63K2;HOERNC1_CO63K2
HOERNC1;CO63H2;HOERNC1_CO63H2
HOERNC1;UCO155M;HOERNC1_UCO155M
HOERNC1;UCO155N;HOERNC1_UCO155N
HOERNC1;UCO155P;HOERNC1_UCO155P
HOERNC1;UCO52H;HOERNC1_UCO52H
HOERNC1;UCO52G;HOERNC1_UCO52G
HOERNC1;CO241J2;HOERNC1_CO241J2
HOERNC1;CO241G2;HOERNC1_CO241G2
HOERNC1;CO94M2;HOERNC1_CO94M2
HOERNC1;CO94J2;HOERNC1_CO94J2
HOERNC1;CO94G2;HOERNC1_CO94G2
HOERNC1;CO09M2;HOERNC1_CO09M2
HOERNC1;CO09J2;HOERNC1_CO09J2
HOERNC1;CO09G2;HOERNC1_CO09G2
HOERNC1;CO144N2;HOERNC1_CO144N2
HOERNC1;CO144K2;HOERNC1_CO144K2
HOERNC1;CO144H2;HOERNC1_CO144H2
HOERNC1;CO127M2;HOERNC1_CO127M2
HOERNC1;CO127J2;HOERNC1_CO127J2
HOERNC1;CO127G2;HOERNC1_CO127G2
HOERNC1;CO49G2;HOERNC1_CO49G2
HOERNC1;CO271J1;HOERNC1_CO271J1
HOERNC1;CO271G1;HOERNC1_CO271G1
HOERNC1;CO271J2;HOERNC1_CO271J2
HOERNC1;CO271G2;HOERNC1_CO271G2
HOERNC1;CO27L2;HOERNC1_CO27L2
HOERNC1;CO27K2;HOERNC1_CO27K2
HOERNC1;CO27J2;HOERNC1_CO27J2
HOERNC1;CO27I2;HOERNC1_CO27I2
HOERNC1;CO27H2;HOERNC1_CO27H2
HOERNC1;CO27G2;HOERNC1_CO27G2
HOERNC1;CO79M2;HOERNC1_CO79M2
HOERNC1;CO79J2;HOERNC1_CO79J2
HOERNC1;CO79G2;HOERNC1_CO79G2
HOERNC1;CO72M2;HOERNC1_CO72M2
HOERNC1;CO72J2;HOERNC1_CO72J2
HOERNC1;CO72G2;HOERNC1_CO72G2
HOERNC1;CO71J2;HOERNC1_CO71J2
HOERNC1;CO71G2;HOERNC1_CO71G2
HOERNC1;CO125P1;HOERNC1_CO125P1
HOERNC1;CO125L1;HOERNC1_CO125L1
HOERNC1;CO125I1;HOERNC1_CO125I1
HOERNC1;CO102M2;HOERNC1_CO102M2
HOERNC1;CO102J2;HOERNC1_CO102J2
HOERNC1;CO102G2;HOERNC1_CO102G2
HOERNC1;UCO52C;HOERNC1_UCO52C
HOERNC1;UCO52B;HOERNC1_UCO52B
HOERNC1;UCO52A;HOERNC1_UCO52A
HOERNC1;UCO12P;HOERNC1_UCO12P
HOERNC1;UCO12N;HOERNC1_UCO12N
HOERNC1;UCO12M;HOERNC1_UCO12M
HOERNC1;USE07P;HOERNC1_USE07P
HOERNC1;USE07N;HOERNC1_USE07N
HOERNC1;USE07M;HOERNC1_USE07M
HOERNC1;USE04L;HOERNC1_USE04L
HOERNC1;USE04K;HOERNC1_USE04K
HOERNC1;USE04J;HOERNC1_USE04J
HOERNC1;USE04C;HOERNC1_USE04C
HOERNC1;USE04B;HOERNC1_USE04B
HOERNC1;USE04A;HOERNC1_USE04A
HOERNC1;USE02C;HOERNC1_USE02C
HOERNC1;USE02B;HOERNC1_USE02B
HOERNC1;USE02A;HOERNC1_USE02A
HOERNC1;USE11M;HOERNC1_USE11M
HOERNC1;USE11C;HOERNC1_USE11C
HOERNC1;USE11B;HOERNC1_USE11B
HOERNC1;USE11A;HOERNC1_USE11A
HOERNC1;USE09C;HOERNC1_USE09C
HOERNC1;USE09B;HOERNC1_USE09B
HOERNC1;USE09A;HOERNC1_USE09A
HOERNC1;USE08L;HOERNC1_USE08L
HOERNC1;USE08K;HOERNC1_USE08K
HOERNC1;USE08J;HOERNC1_USE08J
HOERNC1;USE08A;HOERNC1_USE08A
